rank,player,percent_fairways,fairways_hit,possible_fairways,tournament
3.0,Collin Morikawa,0.8214,46.0,56.0,Travelers Championship
3.0,Scottie Scheffler,0.8214,46.0,56.0,Travelers Championship
6.0,Brian Harman,0.8036,45.0,56.0,Travelers Championship
7.0,Akshay Bhatia,0.7857,44.0,56.0,Travelers Championship
8.0,Viktor Hovland,0.7679,43.0,56.0,Travelers Championship
8.0,Will Zalatoris,0.7679,43.0,56.0,Travelers Championship
10.0,Keegan Bradley,0.75,42.0,56.0,Travelers Championship
10.0,Corey Conners,0.75,42.0,56.0,Travelers Championship
10.0,Mackenzie Hughes,0.75,42.0,56.0,Travelers Championship
13.0,Christiaan Bezuidenhout,0.7321,41.0,56.0,Travelers Championship
13.0,Lucas Glover,0.7321,41.0,56.0,Travelers Championship
13.0,Hideki Matsuyama,0.7321,41.0,56.0,Travelers Championship
13.0,Taylor Pendrith,0.7321,41.0,56.0,Travelers Championship
13.0,Sepp Straka,0.7321,41.0,56.0,Travelers Championship
13.0,Brendon Todd,0.7321,41.0,56.0,Travelers Championship
19.0,Austin Eckroat,0.7143,40.0,56.0,Travelers Championship
19.0,Shane Lowry,0.7143,40.0,56.0,Travelers Championship
19.0,Matthieu Pavon,0.7143,40.0,56.0,Travelers Championship
19.0,Seamus Power,0.7143,40.0,56.0,Travelers Championship
23.0,Harris English,0.6964,39.0,56.0,Travelers Championship
23.0,Lee Hodges,0.6964,39.0,56.0,Travelers Championship
23.0,Stephan Jaeger,0.6964,39.0,56.0,Travelers Championship
23.0,Robert MacIntyre,0.6964,39.0,56.0,Travelers Championship
23.0,Andrew Putnam,0.6964,39.0,56.0,Travelers Championship
23.0,Davis Riley,0.6964,39.0,56.0,Travelers Championship
23.0,Adam Schenk,0.6964,39.0,56.0,Travelers Championship
23.0,Adam Svensson,0.6964,39.0,56.0,Travelers Championship
31.0,Jason Day,0.6786,38.0,56.0,Travelers Championship
31.0,Nick Dunlap,0.6786,38.0,56.0,Travelers Championship
31.0,Russell Henley,0.6786,38.0,56.0,Travelers Championship
31.0,Xander Schauffele,0.6786,38.0,56.0,Travelers Championship
31.0,Webb Simpson,0.6786,38.0,56.0,Travelers Championship
31.0,Michael Thorbjornsen,0.6786,38.0,56.0,Travelers Championship
,Field Average,0.664,,,Travelers Championship
37.0,Patrick Cantlay,0.6607,37.0,56.0,Travelers Championship
37.0,Thomas Detry,0.6607,37.0,56.0,Travelers Championship
37.0,J.T. Poston,0.6607,37.0,56.0,Travelers Championship
40.0,Sam Burns,0.6429,36.0,56.0,Travelers Championship
40.0,Tony Finau,0.6429,36.0,56.0,Travelers Championship
40.0,Tom Hoge,0.6429,36.0,56.0,Travelers Championship
40.0,Denny McCarthy,0.6429,36.0,56.0,Travelers Championship
40.0,Taylor Moore,0.6429,36.0,56.0,Travelers Championship
40.0,Victor Perez,0.6429,36.0,56.0,Travelers Championship
40.0,Jordan Spieth,0.6429,36.0,56.0,Travelers Championship
47.0,Ben Griffin,0.625,35.0,56.0,Travelers Championship
47.0,Sungjae Im,0.625,35.0,56.0,Travelers Championship
47.0,Chris Kirk,0.625,35.0,56.0,Travelers Championship
47.0,Sahith Theegala,0.625,35.0,56.0,Travelers Championship
51.0,Ludvig Åberg,0.6071,34.0,56.0,Travelers Championship
51.0,Emiliano Grillo,0.6071,34.0,56.0,Travelers Championship
51.0,Adam Hadwin,0.6071,34.0,56.0,Travelers Championship
51.0,Cameron Young,0.6071,34.0,56.0,Travelers Championship
55.0,Max Homa,0.5893,33.0,56.0,Travelers Championship
55.0,Nick Taylor,0.5893,33.0,56.0,Travelers Championship
57.0,Cam Davis,0.5714,32.0,56.0,Travelers Championship
57.0,Chris Gotterup,0.5714,32.0,56.0,Travelers Championship
57.0,Billy Horschel,0.5714,32.0,56.0,Travelers Championship
60.0,Kurt Kitayama,0.5536,31.0,56.0,Travelers Championship
60.0,Patrick Rodgers,0.5536,31.0,56.0,Travelers Championship
60.0,Justin Thomas,0.5536,31.0,56.0,Travelers Championship
63.0,Eric Cole,0.5357,30.0,56.0,Travelers Championship
63.0,Si Woo Kim,0.5357,30.0,56.0,Travelers Championship
65.0,Justin Rose,0.5179,29.0,56.0,Travelers Championship
65.0,Adam Scott,0.5179,29.0,56.0,Travelers Championship
67.0,Wyndham Clark,0.5,28.0,56.0,Travelers Championship
67.0,Jake Knapp,0.5,28.0,56.0,Travelers Championship
67.0,Peter Malnati,0.5,28.0,56.0,Travelers Championship
70.0,Rickie Fowler,0.48210000000000003,27.0,56.0,Travelers Championship
1.0,Sepp Straka,0.875,49.0,56.0,U.S. Open
2.0,Tommy Fleetwood,0.8393,47.0,56.0,U.S. Open
3.0,Ludvig Åberg,0.8214,46.0,56.0,U.S. Open
3.0,Zac Blair,0.8214,46.0,56.0,U.S. Open
3.0,Rory McIlroy,0.8214,46.0,56.0,U.S. Open
3.0,Tom McKibbin,0.8214,46.0,56.0,U.S. Open
7.0,Collin Morikawa,0.8036,45.0,56.0,U.S. Open
8.0,Sam Bennett,0.7857,44.0,56.0,U.S. Open
9.0,Luke Clanton,0.7679,43.0,56.0,U.S. Open
9.0,Corey Conners,0.7679,43.0,56.0,U.S. Open
9.0,Sergio Garcia,0.7679,43.0,56.0,U.S. Open
9.0,Brian Harman,0.7679,43.0,56.0,U.S. Open
9.0,Russell Henley,0.7679,43.0,56.0,U.S. Open
9.0,Si Woo Kim,0.7679,43.0,56.0,U.S. Open
9.0,Ben Kohles,0.7679,43.0,56.0,U.S. Open
9.0,Matthieu Pavon,0.7679,43.0,56.0,U.S. Open
9.0,Aaron Rai,0.7679,43.0,56.0,U.S. Open
9.0,Brendon Todd,0.7679,43.0,56.0,U.S. Open
19.0,Tony Finau,0.75,42.0,56.0,U.S. Open
19.0,Isaiah Salinda,0.75,42.0,56.0,U.S. Open
21.0,Christiaan Bezuidenhout,0.7321,41.0,56.0,U.S. Open
21.0,Akshay Bhatia,0.7321,41.0,56.0,U.S. Open
21.0,Billy Horschel,0.7321,41.0,56.0,U.S. Open
21.0,Martin Kaymer,0.7321,41.0,56.0,U.S. Open
21.0,Matt Kuchar,0.7321,41.0,56.0,U.S. Open
21.0,Min Woo Lee,0.7321,41.0,56.0,U.S. Open
21.0,Denny McCarthy,0.7321,41.0,56.0,U.S. Open
21.0,Neal Shipley,0.7321,41.0,56.0,U.S. Open
21.0,Adam Svensson,0.7321,41.0,56.0,U.S. Open
21.0,Tim Widing,0.7321,41.0,56.0,U.S. Open
31.0,Daniel Berger,0.7143,40.0,56.0,U.S. Open
31.0,Austin Eckroat,0.7143,40.0,56.0,U.S. Open
31.0,Harris English,0.7143,40.0,56.0,U.S. Open
31.0,Emiliano Grillo,0.7143,40.0,56.0,U.S. Open
31.0,Tyrrell Hatton,0.7143,40.0,56.0,U.S. Open
31.0,Francesco Molinari,0.7143,40.0,56.0,U.S. Open
31.0,Taylor Pendrith,0.7143,40.0,56.0,U.S. Open
38.0,Sam Burns,0.6964,39.0,56.0,U.S. Open
38.0,Brian Campbell,0.6964,39.0,56.0,U.S. Open
38.0,Mark Hubbard,0.6964,39.0,56.0,U.S. Open
38.0,Brooks Koepka,0.6964,39.0,56.0,U.S. Open
38.0,J.T. Poston,0.6964,39.0,56.0,U.S. Open
43.0,Nico Echavarria,0.6786,38.0,56.0,U.S. Open
43.0,Chris Kirk,0.6786,38.0,56.0,U.S. Open
43.0,Davis Thompson,0.6786,38.0,56.0,U.S. Open
43.0,Brandon Wu,0.6786,38.0,56.0,U.S. Open
,Field Average,0.6713,,,U.S. Open
47.0,Patrick Cantlay,0.6607,37.0,56.0,U.S. Open
47.0,Thomas Detry,0.6607,37.0,56.0,U.S. Open
47.0,Tom Kim,0.6607,37.0,56.0,U.S. Open
47.0,Shane Lowry,0.6607,37.0,56.0,U.S. Open
47.0,Adam Scott,0.6607,37.0,56.0,U.S. Open
47.0,Greyson Sigg,0.6607,37.0,56.0,U.S. Open
47.0,Jackson Suber,0.6607,37.0,56.0,U.S. Open
54.0,Matt Fitzpatrick,0.6429,36.0,56.0,U.S. Open
54.0,Max Greyserman,0.6429,36.0,56.0,U.S. Open
54.0,Justin Lower,0.6429,36.0,56.0,U.S. Open
54.0,Hideki Matsuyama,0.6429,36.0,56.0,U.S. Open
58.0,Stephan Jaeger,0.625,35.0,56.0,U.S. Open
59.0,S.H. Kim,0.6071,34.0,56.0,U.S. Open
59.0,Xander Schauffele,0.6071,34.0,56.0,U.S. Open
59.0,Scottie Scheffler,0.6071,34.0,56.0,U.S. Open
59.0,Jordan Spieth,0.6071,34.0,56.0,U.S. Open
63.0,Keegan Bradley,0.5893,33.0,56.0,U.S. Open
63.0,Dean Burmester,0.5893,33.0,56.0,U.S. Open
63.0,Sahith Theegala,0.5893,33.0,56.0,U.S. Open
66.0,Bryson DeChambeau,0.5714,32.0,56.0,U.S. Open
66.0,Cameron Smith,0.5714,32.0,56.0,U.S. Open
66.0,Cameron Young,0.5714,32.0,56.0,U.S. Open
69.0,Frankie Capan III,0.5357,30.0,56.0,U.S. Open
69.0,Nicolai Højgaard,0.5357,30.0,56.0,U.S. Open
71.0,Gunnar Broin,0.5179,29.0,56.0,U.S. Open
71.0,Ryan Fox,0.5179,29.0,56.0,U.S. Open
73.0,Wyndham Clark,0.5,28.0,56.0,U.S. Open
73.0,David Puig,0.5,28.0,56.0,U.S. Open
1.0,Sepp Straka,0.8393,47.0,56.0,the Memorial Tournament presented by Workday
2.0,Cam Davis,0.7857,44.0,56.0,the Memorial Tournament presented by Workday
2.0,Russell Henley,0.7857,44.0,56.0,the Memorial Tournament presented by Workday
2.0,Tom Kim,0.7857,44.0,56.0,the Memorial Tournament presented by Workday
5.0,Corey Conners,0.7679,43.0,56.0,the Memorial Tournament presented by Workday
5.0,Tommy Fleetwood,0.7679,43.0,56.0,the Memorial Tournament presented by Workday
5.0,Jackson Koivun,0.7679,43.0,56.0,the Memorial Tournament presented by Workday
8.0,Akshay Bhatia,0.75,42.0,56.0,the Memorial Tournament presented by Workday
8.0,Brian Harman,0.75,42.0,56.0,the Memorial Tournament presented by Workday
8.0,Collin Morikawa,0.75,42.0,56.0,the Memorial Tournament presented by Workday
8.0,Nick Taylor,0.75,42.0,56.0,the Memorial Tournament presented by Workday
8.0,Sahith Theegala,0.75,42.0,56.0,the Memorial Tournament presented by Workday
13.0,Sam Burns,0.7143,40.0,56.0,the Memorial Tournament presented by Workday
13.0,Tom Hoge,0.7143,40.0,56.0,the Memorial Tournament presented by Workday
13.0,Sungjae Im,0.7143,40.0,56.0,the Memorial Tournament presented by Workday
13.0,Si Woo Kim,0.7143,40.0,56.0,the Memorial Tournament presented by Workday
13.0,Seamus Power,0.7143,40.0,56.0,the Memorial Tournament presented by Workday
18.0,Christiaan Bezuidenhout,0.6964,39.0,56.0,the Memorial Tournament presented by Workday
18.0,Austin Eckroat,0.6964,39.0,56.0,the Memorial Tournament presented by Workday
18.0,Viktor Hovland,0.6964,39.0,56.0,the Memorial Tournament presented by Workday
18.0,Hideki Matsuyama,0.6964,39.0,56.0,the Memorial Tournament presented by Workday
22.0,Matt Fitzpatrick,0.6786,38.0,56.0,the Memorial Tournament presented by Workday
22.0,Emiliano Grillo,0.6786,38.0,56.0,the Memorial Tournament presented by Workday
22.0,Matt Kuchar,0.6786,38.0,56.0,the Memorial Tournament presented by Workday
22.0,Rory McIlroy,0.6786,38.0,56.0,the Memorial Tournament presented by Workday
22.0,Scottie Scheffler,0.6786,38.0,56.0,the Memorial Tournament presented by Workday
27.0,Ludvig Åberg,0.6607,37.0,56.0,the Memorial Tournament presented by Workday
27.0,Billy Horschel,0.6607,37.0,56.0,the Memorial Tournament presented by Workday
,Field Average,0.6529,,,the Memorial Tournament presented by Workday
29.0,Keegan Bradley,0.6429,36.0,56.0,the Memorial Tournament presented by Workday
29.0,Thomas Detry,0.6429,36.0,56.0,the Memorial Tournament presented by Workday
29.0,Nick Dunlap,0.6429,36.0,56.0,the Memorial Tournament presented by Workday
29.0,Shane Lowry,0.6429,36.0,56.0,the Memorial Tournament presented by Workday
29.0,Adam Svensson,0.6429,36.0,56.0,the Memorial Tournament presented by Workday
34.0,Eric Cole,0.625,35.0,56.0,the Memorial Tournament presented by Workday
34.0,Jason Day,0.625,35.0,56.0,the Memorial Tournament presented by Workday
34.0,Max Homa,0.625,35.0,56.0,the Memorial Tournament presented by Workday
34.0,Xander Schauffele,0.625,35.0,56.0,the Memorial Tournament presented by Workday
38.0,Lee Hodges,0.6071,34.0,56.0,the Memorial Tournament presented by Workday
38.0,Alex Noren,0.6071,34.0,56.0,the Memorial Tournament presented by Workday
38.0,J.T. Poston,0.6071,34.0,56.0,the Memorial Tournament presented by Workday
38.0,Justin Thomas,0.6071,34.0,56.0,the Memorial Tournament presented by Workday
42.0,Adam Hadwin,0.5893,33.0,56.0,the Memorial Tournament presented by Workday
42.0,Taylor Pendrith,0.5893,33.0,56.0,the Memorial Tournament presented by Workday
42.0,Victor Perez,0.5893,33.0,56.0,the Memorial Tournament presented by Workday
42.0,Davis Thompson,0.5893,33.0,56.0,the Memorial Tournament presented by Workday
42.0,Cameron Young,0.5893,33.0,56.0,the Memorial Tournament presented by Workday
47.0,Denny McCarthy,0.5536,31.0,56.0,the Memorial Tournament presented by Workday
48.0,Andrew Putnam,0.5357,30.0,56.0,the Memorial Tournament presented by Workday
49.0,Tony Finau,0.5179,29.0,56.0,the Memorial Tournament presented by Workday
49.0,Will Zalatoris,0.5179,29.0,56.0,the Memorial Tournament presented by Workday
51.0,Peter Malnati,0.4464,25.0,56.0,the Memorial Tournament presented by Workday
52.0,Byeong Hun An,0.4286,24.0,56.0,the Memorial Tournament presented by Workday
1.0,Aaron Rai,0.7857,44.0,56.0,RBC Canadian Open
2.0,Carson Young,0.75,42.0,56.0,RBC Canadian Open
3.0,Jorge Campillo,0.6964,39.0,56.0,RBC Canadian Open
3.0,Mac Meissner,0.6964,39.0,56.0,RBC Canadian Open
3.0,Ryan Moore,0.6964,39.0,56.0,RBC Canadian Open
3.0,Adam Svensson,0.6964,39.0,56.0,RBC Canadian Open
7.0,Sam Burns,0.6786,38.0,56.0,RBC Canadian Open
7.0,Chez Reavie,0.6786,38.0,56.0,RBC Canadian Open
7.0,David Skinns,0.6786,38.0,56.0,RBC Canadian Open
10.0,Ryan Fox,0.6607,37.0,56.0,RBC Canadian Open
10.0,Ryan Palmer,0.6607,37.0,56.0,RBC Canadian Open
12.0,Myles Creighton,0.6429,36.0,56.0,RBC Canadian Open
12.0,Maverick McNealy,0.6429,36.0,56.0,RBC Canadian Open
14.0,Akshay Bhatia,0.625,35.0,56.0,RBC Canadian Open
14.0,Tyler Duncan,0.625,35.0,56.0,RBC Canadian Open
14.0,Kelly Kraft,0.625,35.0,56.0,RBC Canadian Open
14.0,Robert MacIntyre,0.625,35.0,56.0,RBC Canadian Open
18.0,Harry Hall,0.6071,34.0,56.0,RBC Canadian Open
18.0,Nate Lashley,0.6071,34.0,56.0,RBC Canadian Open
18.0,Andrew Novak,0.6071,34.0,56.0,RBC Canadian Open
21.0,Stewart Cink,0.5893,33.0,56.0,RBC Canadian Open
21.0,Joel Dahmen,0.5893,33.0,56.0,RBC Canadian Open
21.0,Sean O'Hair,0.5893,33.0,56.0,RBC Canadian Open
21.0,Taylor Pendrith,0.5893,33.0,56.0,RBC Canadian Open
21.0,Chandler Phillips,0.5893,33.0,56.0,RBC Canadian Open
21.0,Chad Ramey,0.5893,33.0,56.0,RBC Canadian Open
21.0,Sami Valimaki,0.5893,33.0,56.0,RBC Canadian Open
21.0,Jhonattan Vegas,0.5893,33.0,56.0,RBC Canadian Open
21.0,Matt Wallace,0.5893,33.0,56.0,RBC Canadian Open
30.0,Kevin Streelman,0.5714,32.0,56.0,RBC Canadian Open
30.0,Erik van Rooyen,0.5714,32.0,56.0,RBC Canadian Open
32.0,Zac Blair,0.5536,31.0,56.0,RBC Canadian Open
32.0,Vincent Norrman,0.5536,31.0,56.0,RBC Canadian Open
,Field Average,0.5475,,,RBC Canadian Open
34.0,Erik Barnes,0.5357,30.0,56.0,RBC Canadian Open
34.0,Wil Bateman,0.5357,30.0,56.0,RBC Canadian Open
34.0,Adrien Dumont de Chassart,0.5357,30.0,56.0,RBC Canadian Open
34.0,Chesson Hadley,0.5357,30.0,56.0,RBC Canadian Open
34.0,Mark Hubbard,0.5357,30.0,56.0,RBC Canadian Open
34.0,Shane Lowry,0.5357,30.0,56.0,RBC Canadian Open
34.0,Adam Scott,0.5357,30.0,56.0,RBC Canadian Open
34.0,Sam Stevens,0.5357,30.0,56.0,RBC Canadian Open
34.0,Kevin Yu,0.5357,30.0,56.0,RBC Canadian Open
43.0,Pierceson Coody,0.5179,29.0,56.0,RBC Canadian Open
43.0,Trace Crowe,0.5179,29.0,56.0,RBC Canadian Open
43.0,Tommy Fleetwood,0.5179,29.0,56.0,RBC Canadian Open
43.0,Lanto Griffin,0.5179,29.0,56.0,RBC Canadian Open
43.0,Garrick Higgo,0.5179,29.0,56.0,RBC Canadian Open
43.0,Michael Kim,0.5179,29.0,56.0,RBC Canadian Open
43.0,Tom Kim,0.5179,29.0,56.0,RBC Canadian Open
43.0,C.T. Pan,0.5179,29.0,56.0,RBC Canadian Open
43.0,Vince Whaley,0.5179,29.0,56.0,RBC Canadian Open
52.0,Corey Conners,0.5,28.0,56.0,RBC Canadian Open
52.0,Ben Griffin,0.5,28.0,56.0,RBC Canadian Open
52.0,Nick Hardy,0.5,28.0,56.0,RBC Canadian Open
52.0,Mackenzie Hughes,0.5,28.0,56.0,RBC Canadian Open
56.0,Jacob Bridgeman,0.48210000000000003,27.0,56.0,RBC Canadian Open
56.0,Ryo Hisatsune,0.48210000000000003,27.0,56.0,RBC Canadian Open
56.0,Beau Hossler,0.48210000000000003,27.0,56.0,RBC Canadian Open
56.0,Rory McIlroy,0.48210000000000003,27.0,56.0,RBC Canadian Open
56.0,Victor Perez,0.48210000000000003,27.0,56.0,RBC Canadian Open
61.0,Thorbjørn Olesen,0.4643,26.0,56.0,RBC Canadian Open
61.0,Kevin Tway,0.4643,26.0,56.0,RBC Canadian Open
63.0,Joseph Bramlett,0.4464,25.0,56.0,RBC Canadian Open
63.0,Keith Mitchell,0.4464,25.0,56.0,RBC Canadian Open
63.0,Gary Woodland,0.4464,25.0,56.0,RBC Canadian Open
63.0,Brandon Wu,0.4464,25.0,56.0,RBC Canadian Open
67.0,David Hearn,0.4286,24.0,56.0,RBC Canadian Open
68.0,Ben Silverman,0.4107,23.0,56.0,RBC Canadian Open
69.0,Nicolai Højgaard,0.39289999999999997,22.0,56.0,RBC Canadian Open
1.0,Collin Morikawa,0.7143,40.0,56.0,Charles Schwab Challenge
2.0,Keegan Bradley,0.6964,39.0,56.0,Charles Schwab Challenge
2.0,Lucas Glover,0.6964,39.0,56.0,Charles Schwab Challenge
2.0,Aaron Rai,0.6964,39.0,56.0,Charles Schwab Challenge
2.0,Jordan Spieth,0.6964,39.0,56.0,Charles Schwab Challenge
6.0,Rickie Fowler,0.6786,38.0,56.0,Charles Schwab Challenge
6.0,Ben Silverman,0.6786,38.0,56.0,Charles Schwab Challenge
6.0,Brendon Todd,0.6786,38.0,56.0,Charles Schwab Challenge
9.0,Mark Hubbard,0.6607,37.0,56.0,Charles Schwab Challenge
9.0,Mac Meissner,0.6607,37.0,56.0,Charles Schwab Challenge
9.0,J.T. Poston,0.6607,37.0,56.0,Charles Schwab Challenge
12.0,Hayden Buckley,0.6429,36.0,56.0,Charles Schwab Challenge
12.0,Zach Johnson,0.6429,36.0,56.0,Charles Schwab Challenge
12.0,Vincent Norrman,0.6429,36.0,56.0,Charles Schwab Challenge
12.0,Sepp Straka,0.6429,36.0,56.0,Charles Schwab Challenge
16.0,Tom Hoge,0.625,35.0,56.0,Charles Schwab Challenge
16.0,S.H. Kim,0.625,35.0,56.0,Charles Schwab Challenge
16.0,Tom Kim,0.625,35.0,56.0,Charles Schwab Challenge
16.0,Kevin Kisner,0.625,35.0,56.0,Charles Schwab Challenge
16.0,Min Woo Lee,0.625,35.0,56.0,Charles Schwab Challenge
16.0,David Lipsky,0.625,35.0,56.0,Charles Schwab Challenge
16.0,Denny McCarthy,0.625,35.0,56.0,Charles Schwab Challenge
16.0,Matt NeSmith,0.625,35.0,56.0,Charles Schwab Challenge
16.0,Robby Shelton,0.625,35.0,56.0,Charles Schwab Challenge
16.0,Kevin Streelman,0.625,35.0,56.0,Charles Schwab Challenge
26.0,Tony Finau,0.6071,34.0,56.0,Charles Schwab Challenge
26.0,Doug Ghim,0.6071,34.0,56.0,Charles Schwab Challenge
26.0,Ben Martin,0.6071,34.0,56.0,Charles Schwab Challenge
26.0,Troy Merritt,0.6071,34.0,56.0,Charles Schwab Challenge
30.0,Daniel Berger,0.5893,33.0,56.0,Charles Schwab Challenge
30.0,Lee Hodges,0.5893,33.0,56.0,Charles Schwab Challenge
30.0,Si Woo Kim,0.5893,33.0,56.0,Charles Schwab Challenge
30.0,Maverick McNealy,0.5893,33.0,56.0,Charles Schwab Challenge
30.0,Ryan Moore,0.5893,33.0,56.0,Charles Schwab Challenge
30.0,Justin Rose,0.5893,33.0,56.0,Charles Schwab Challenge
30.0,Scottie Scheffler,0.5893,33.0,56.0,Charles Schwab Challenge
30.0,Adam Svensson,0.5893,33.0,56.0,Charles Schwab Challenge
38.0,Christiaan Bezuidenhout,0.5714,32.0,56.0,Charles Schwab Challenge
38.0,Parker Coody,0.5714,32.0,56.0,Charles Schwab Challenge
38.0,Chandler Phillips,0.5714,32.0,56.0,Charles Schwab Challenge
38.0,Davis Riley,0.5714,32.0,56.0,Charles Schwab Challenge
38.0,Adam Scott,0.5714,32.0,56.0,Charles Schwab Challenge
,Field Average,0.5600999999999999,,,Charles Schwab Challenge
43.0,Joel Dahmen,0.5536,31.0,56.0,Charles Schwab Challenge
43.0,Brian Harman,0.5536,31.0,56.0,Charles Schwab Challenge
